liblinux-prctl-perl,84
liblinux-dvb-perl,84
liblexical-sealrequirehints-perl,84
liblocale-gettext-perl,84
flickcurl,84
flpsed,84
freefilesync,84
frozen-bubble,84
file-roller,84
fsvs,84
fatresize,84
four-in-a-row,84
faketime,84
funguloids,84
freedink-dfarc,84
focuswriter,84
foremost,84
five-or-more,84
fribidi,84
fyre,84
librg-blast-parser-perl,84
libnet-z3950-simpleserver-perl,84
libnet-libdnet-perl,84
libnet-dbus-perl,84
libnet-freedb-perl,84
libnet-bluetooth-perl,84
libnet-z3950-zoom-perl,84
libnet-ssh2-perl,84
libnet-ssleay-perl,84
libnet-ldapapi-perl,84
libnet-cups-perl,84
libnet-dbus-glib-perl,84
libnet-nis-perl,84
libnet-patricia-perl,84
libnet-jabber-loudmouth-perl,84
libnotify,84
libnet-rawip-perl,84
dicomnifti,84
dmrgpp,84
dma,84
diffstat,84
diodon,84
dbus-glib,84
dialign-t,84
dmtx-utils,84
dc3dd,84
distcc,84
socat,84
ssh-cron,84
sakura,84
safecopy,84
siege,84
swell-foop,84
smemstat,84
sipcalc,84
supertuxkart,84
screen-message,84
softflowd,84
simple-scan,84
sidplayfp,84
swath,84
shotdetect,84
spectrwm,84
sfftobmp,84
sa-exim,84
startpar,84
scottfree,84
siscone,84
scalpel,84
safe-hole-perl,84
sendmail,84
stealth,84
soapyosmo,84
openyahtzee,84
openbox,84
orbit2,84
owl,84
opensm,84
opensaml2,84
obex-data-server,84
orage,84
optgeo,84
openmsx-catapult,84
ocrad,84
oxref,84
wcd,84
wmbiff,84
wvstreams,84
wmbattery,84
wily,84
wdiff,84
gnugk,84
gparted,84
gtkwave,84
gnome-logs,84
gweled,84
genders,84
gnome-nibbles,84
guncat,84
gnome-tetravex,84
gamgi,84
gnome-robots,84
gedit,84
gxine,84
gearhead2,84
glabels,84
gtk-chtheme,84
gloox,84
gniall,84
github-backup,84
gpredict,84
gnome-mahjongg,84
gphoto2,84
grig,84
gecko-mediaplayer,84
gnome-mines,84
libglib-object-introspection-perl,84
libgadu,84
libgraphics-libplot-perl,84
libgnomeui,84
libgtextutils,84
libguard-perl,84
libgeo-distance-xs-perl,84
libgeo-ip-perl,84
libgd-perl,84
libgssapi-perl,84
libgdata,84
balder2d,84
boinctui,84
bsd-mailx,84
berusky2,84
biloba,84
bppphyview,84
blackbox,84
bino,84
bijiben,84
brasero,84
boolstuff,84
base-passwd,84
haskell-simple-sendfile,84
haskell-hxt-regex-xmlschema,84
haskell-abstract-deque,84
haskell-lazysmallcheck,84
hexalate,84
hexcurse,84
haskell-cryptohash-cryptoapi,84
haskell-math-functions,84
hdbc-postgresql,84
haskell-ansi-wl-pprint,84
haskell-prelude-extras,84
haskell-unbounded-delays,84
haskell-vector-algorithms,84
haskell-crypto-cipher-types,84
haskell-simple-reflect,84
haskell-syb-with-class,84
hwinfo,84
haskell-wl-pprint-text,84
haskell-reactive-banana,84
htmlcxx,84
haskell-bytestring-lexing,84
haskell-mersenne-random-pure64,84
haskell-transformers-base,84
httpry,84
htsengine,84
haskell-qrencode,84
haskell-random-shuffle,84
haskell-email-validate,84
haskell-control-monad-free,84
haskell-postgresql-libpq,84
haskell-optparse-applicative,84
haskell-exception-transformers,84
haskell-monadcryptorandom,84
haskell-x509-validation,84
haskell-executable-path,84
libjavascript-minifier-xs-perl,84
zhcon,84
zurl,84
jkmeter,84
jp2a,84
jemalloc,84
jnettop,84
libxml-quote-perl,84
libxml-parser-perl,84
libxml-sax-expatxs-perl,84
libxml-bare-perl,84
libxmp,84
libx11-guitest-perl,84
libxml-easy-perl,84
mustang,84
mailfilter,84
mumudvb,84
micro,84
msort,84
mac-robber,84
mathomatic,84
maude,84
madbomber,84
mp3check,84
mpclib3,84
mousepad,84
mpc,84
maelstrom,84
masscan,84
mooproxy,84
mailsync,84
libfilesys-df-perl,84
libfile-fcntllock-perl,84
libfile-mmagic-xs-perl,84
libfile-fnmatch-perl,84
libfilesys-statvfs-perl,84
libfile-extattr-perl,84
libfilehandle-fmode-perl,84
libfile-sync-perl,84
libfont-freetype-perl,84
libforks-perl,84
libfile-lchown-perl,84
libauthen-smb-perl,84
libafs-pag-perl,84
libai-fann-perl,84
libalgorithm-diff-xs-perl,84
libaudio-ecasound-perl,84
libauthen-krb5-simple-perl,84
libauthen-krb5-admin-perl,84
libauthen-dechpwd-perl,84
libapache-authenhook-perl,84
libautobox-perl,84
libauthen-tacacsplus-perl,84
libautovivification-perl,84
libalias-perl,84
libalgorithm-lbfgs-perl,84
libapache-mod-jk,84
libauthen-pam-perl,84
libastro-fits-cfitsio-perl,84
libaacs,84
libapache-db-perl,84
libalgorithm-combinatorics-perl,84
libacme-damn-perl,84
libauthen-sasl-cyrus-perl,84
adjtimex,84
aces3,84
almanah,84
arping,84
adplay,84
adun.app,84
awffull,84
an,84
arpalert,84
artha,84
ample,84
autofs,84
libois-perl,84
libopengl-xscreensaver-perl,84
libotr,84
libwx-scintilla-perl,84
libwx-glcanvas-perl,84
libwant-perl,84
itcl3,84
ifupdown,84
indent,84
ifhp,84
ibus-skk,84
id3,84
ibus-pinyin,84
iagno,84
libhash-storediterator-perl,84
libhash-fieldhash-perl,84
libhttp-parser-xs-perl,84
libhtml-tidy-perl,84
libhtml-template-pro-perl,84
libhtml-strip-perl,84
libposix-strptime-perl,84
libparse-exuberantctags-perl,84
libpango-perl,84
libpg-hstore-perl,84
libpackage-stash-xs-perl,84
libperlio-eol-perl,84
libpdl-io-matlab-perl,84
libparams-classify-perl,84
libposix-atfork-perl,84
libperl-destruct-level-perl,84
libpg-perl,84
libparams-validate-perl,84
libperlio-utf8-strict-perl,84
libparams-util-perl,84
libpdl-io-hdf5-perl,84
libppi-xs-perl,84
libproc-processtable-perl,84
libperlio-gzip-perl,84
libperlbal-xs-httpheaders-perl,84
libpdl-netcdf-perl,84
libperlx-maybe-xs-perl,84
evtest,84
eggdrop,84
espeakedit,84
etherape,84
ed,84
exempi,84
exif,84
etherpuppet,84
eflite,84
epic5,84
epic4,84
extsmail,84
libkinosearch1-perl,84
libkeyword-simple-perl,84
quvi,84
qrq,84
qmidiroute,84
vdr-plugin-svdrposd,84
vdr-plugin-remote,84
vdr-plugin-femon,84
vdr-plugin-osdteletext,84
vdr-plugin-osdserver,84
vdr-plugin-epgsync,84
vdr-plugin-svdrpservice,84
urfkill,84
unicode-screensaver,84
ui-utilcpp,84
undbx,84
userv,84
units,84
libsgml-parser-opensp-perl,84
libsocket-msghdr-perl,84
libsocket-multicast6-perl,84
libscalar-util-numeric-perl,84
libsort-key-perl,84
libscalar-list-utils-perl,84
libsub-prototype-perl,84
libsocket-linux-perl,84
libsendmail-milter-perl,84
libsub-identify-perl,84
libscalar-string-perl,84
libsignatures-perl,84
libsearch-xapian-perl,84
libstring-compare-constanttime-perl,84
libsub-name-perl,84
libstring-approx-perl,84
libstring-similarity-perl,84
libsort-key-top-perl,84
libsys-mmap-perl,84
libset-object-perl,84
libsocket6-perl,84
libsocket-perl,84
libstore-opaque-perl,84
libsoup2.4,84
libsigrokdecode,84
libsys-cpu-perl,84
libencode-jis2k-perl,84
libencode-eucjpms-perl,84
libevent-perl,84
libestr,84
libev-perl,84
libencode-detect-perl,84
libencode-perl,84
3depict,84
kcheckers,84
knutclient,84
knights,84
krename,84
tenmado,84
tinc,84
traceroute,84
tuxpuck,84
tinymux,84
tk-table,84
tamuanova,84
telepathy-glib,84
tokyocabinet,84
tumbler,84
tableau-parm,84
tuxfootball,84
typespeed,84
tuxtype,84
tali,84
trophy,84
thunar-volman,84
ruby-rmagick,84
rgxg,84
rlwrap,84
rfdump,84
ruby-ldap,84
rlvm,84
rdfind,84
realmd,84
rsbackup,84
libdevel-size-perl,84
libdr-sundown-perl,84
libdvdnav,84
libdevice-usb-perl,84
libdevel-refcount-perl,84
libdevel-caller-perl,84
libdbi-perl,84
libdevel-lexalias-perl,84
libdatetime-perl,84
libdevel-callsite-perl,84
libdata-pond-perl,84
libdata-util-perl,84
libdata-uuid-libuuid-perl,84
libdevel-leak-perl,84
libdbd-mysql-perl,84
libdv,84
libdevel-cover-perl,84
libdbd-sybase-perl,84
libdata-structure-util-perl,84
libdbd-odbc-perl,84
libdata-clone-perl,84
libdigest-jhash-perl,84
libdevice-serialport-perl,84
libdbd-sqlite3-perl,84
libdigest-whirlpool-perl,84
libdata-streamdeserializer-perl,84
libdigest-sha3-perl,84
libdata-messagepack-perl,84
libdata-streamserializer-perl,84
libdata-peek-perl,84
libdevel-pragma-perl,84
libdevel-declare-perl,84
libdata-uuid-perl,84
libdevel-dprof-perl,84
natlog,84
nfswatch,84
network-manager-vpnc,84
netmate,84
ntdb,84
nbtscan,84
ncompress,84
numlockx,84
nast,84
netw-ib-ox-ag,84
normalize-audio,84
nodau,84
netcat,84
njam,84
nmap,84
netcat-openbsd,84
nickle,84
libmultidimensional-perl,84
libmath-vector-real-xs-perl,84
libmath-tamuanova-perl,84
libmath-int64-perl,84
libmath-clipper-perl,84
libmime-explode-perl,84
libmath-prime-util-perl,84
libmath-gmp-perl,84
libmouse-perl,84
libmatch-simple-xs-perl,84
libmath-random-isaac-xs-perl,84
libmusicbrainz-discid-perl,84
libmsgcat-perl,84
libmoosex-role-withoverloading-perl,84
libmath-random-mt-perl,84
libmath-libm-perl,84
libmath-prime-util-gmp-perl,84
libmath-random-tt800-perl,84
luckybackup,84
lcas,84
ldapvi,84
lusernet.app,84
lingot,84
lightsoff,84
littlewizard,84
llmnrd,84
logstalgia,84
loqui,84
libtrue-perl,84
libterm-size-perl,84
libtext-levenshteinxs-perl,84
libtext-aspell-perl,84
libterm-slang-perl,84
libtext-qrcode-perl,84
libtime-warp-perl,84
libtext-chasen-perl,84
libtext-charwidth-perl,84
libtext-kakasi-perl,84
libtext-reflow-perl,84
libtrycatch-perl,84
libtomcrypt,84
libtext-unaccent-perl,84
libtime-hr-perl,84
libtext-hunspell-perl,84
libtest-taint-perl,84
libtaint-util-perl,84
libtokyocabinet-perl,84
libtext-mecab-perl,84
libterm-readline-gnu-perl,84
libthread-sigmask-perl,84
libtemplate-perl,84
libterm-readkey-perl,84
libtext-markdown-discount-perl,84
libtk-tablematrix-perl,84
libtext-ngram-perl,84
libtest-leaktrace-perl,84
libyaml-syck-perl,84
nodejs,84
pyregion,82
pftools,82
proxsmtp,82
libvirt-php,82
cpufreqd,82
calcurse,82
cutecom,82
fetchmail,82
freecontact,82
fwlogwatch,82
spacenavd,82
ser2net,82
samdump2,82
wyrd,82
brandy,82
jcc,82
julia,82
jthread,82
libxfce4util,82
mvdsv,82
mangohud,82
libfreecontact-perl,82
libalgorithm-permute-perl,82
alure,82
analog,82
klog,82
therion,82
trend,82
redeclipse,82
ruby2.3,82
libdevel-bt-perl,82
liferea,82
g3log,82
postal,80
petri-foo,80
pygccjit,80
xball,80
xxhash,80
yorick-curses,80
yash,80
libcypher-parser,80
libcoap,80
field3d,80
dleyna-renderer,80
dleyna-server,80
scalc,80
sflphone,80
sslscan,80
sunxi-tools,80
sleepyhead,80
stormlib,80
snapcast,80
setools,80
smtube,80
spatialite,80
sailcut,80
syslog-ng-incubator,80
ocl-icd,80
openalpr,80
openvas-manager,80
wmcliphist,80
grub,80
git-lfs,80
gtk-gnutella,80
geki2,80
glurp,80
libgnome,80
byacc-j,80
booth,80
bibledit-gtk,80
breeze,80
bwa,80
ballz,80
haskell-cryptocipher,80
haskell-cipher-rc4,80
haskell-yesod-persistent,80
haskell-vector-th-unbox,80
haskell-dependent-sum-template,80
haskell-happstack-authenticate,80
zip,80
john,80
muchsync,80
mozjs60,80
meliae,80
mgba,80
adonthell,80
ayatana-indicator-power,80
appmenu-gtk-module,80
ayatana-indicator-session,80
libwpg,80
iotjs,80
irssi-plugin-robustirc,80
libphonenumber,80
elan,80
envstore,80
qcomicbook,80
quicktun,80
undertaker,80
utf8proc,80
kaccessible,80
kdiagram,80
kparts,80
ktp-kded-integration-module,80
kalarm,80
tvtime,80
tamil-gtk2im,80
ruamel.yaml,80
ncurses,80
libmodbus,80
libmp3splt,80
lz4tools,80
log4cplus,80
python-tesserocr,78
php-smbclient,78
pnmixer,78
php-uploadprogress,78
pentobi,78
xfsdump,78
chkservice,78
libnvme,78
smtpping,78
seafile-client,78
oss4,78
haskell-data-reify,78
haskell-pipes-bytestring,78
haskell-clash-prelude,78
haskell-relational-schemas,78
joy2key,78
mediaconch,78
ampr-ripd,78
eviacam,78
qelectrotech,78
kfourinline,78
tmate,78
restic,78
rclone,78
r-cran-sp,78
love,78
pam-u2f,76
postgresql-q3c,76
pgl-ddl-deploy,76
postgresql-filedump,76
power-calibrate,76
plank,76
pd-lua,76
packetsender,76
portaudio19,76
php-ds,76
php-amqp,76
libuniversal-ref-perl,76
xdg-dbus-proxy,76
xmonad-wallpaper,76
xonix,76
xfce4-pulseaudio-plugin,76
xserver-xorg-video-siliconmotion,76
xiccd,76
xserver-xorg-video-savage,76
xwit,76
libinline-python-perl,76
yank,76
libclang-perl,76
libcrypt-u2f-server-perl,76
libcookie-baker-xs-perl,76
libcryptx-perl,76
libcrypt-openssl-pkcs10-perl,76
libcache-memcached-getparserxs-perl,76
cryptmount,76
consolation,76
cpprest,76
csmith,76
capstats,76
clutter-gst-3.0,76
colorize,76
cvs-fast-export,76
crossroads,76
cwidget,76
codonw,76
conman,76
cargo,76
liblinux-fd-perl,76
fitscut,76
flint-arb,76
freexl,76
fuse-exfat,76
libratbag,76
libnanomsg-raw-perl,76
libnet-ldns-perl,76
libnet-interface-perl,76
libnxml,76
danmaq,76
dconf-editor,76
dumb-init,76
duperemove,76
dbskkd-cdb,76
daisy-player,76
dawg,76
dune-grid-glue,76
sqlcipher,76
schroedinger-coordgenlibs,76
sdcv,76
snpomatic,76
streamripper,76
sluice,76
superkb,76
sjaakii,76
stockfish,76
spi-tools,76
snp-sites,76
sdformat,76
s3backer,76
wmfire,76
gnome-2048,76
growl-for-linux,76
gnugo,76
gnome-taquin,76
gigolo,76
gfarm2fs,76
bruteforce-salted-openssl,76
basez,76
brisk-menu,76
haskell-hackage-security,76
haskell-safe-exceptions,76
haskell-attoparsec-enumerator,76
haskell-wai-handler-launch,76
haskell-xml-conduit-writer,76
haskell-quickcheck-simple,76
haskell-expiring-cache-map,76
haskell-data-binary-ieee754,76
haskell-charsetdetect-ae,76
haskell-bytestring-conversion,76
haskell-concurrent-output,76
haskell-extensible-exceptions,76
haskell-binary-orphans,76
haskell-openssl-streams,76
haskell-string-conversions,76
haskell-deepseq-generics,76
haskell-data-accessor-mtl,76
haskell-wai-websockets,76
haskell-web-routes-boomerang,76
haskell-quickcheck-instances,76
haskell-hxt-charproperties,76
haskell-process-extras,76
haskell-quickcheck-safe,76
haskell-hspec-attoparsec,76
haskell-th-expand-syns,76
haskell-http-client-tls,76
haskell-data-default-class,76
haskell-regex-applicative,76
haskell-dlist-instances,76
haskell-base16-bytestring,76
haskell-disk-free-space,76
haskell-gloss-rendering,76
haskell-hierarchical-clustering,76
haskell-type-level-numbers,76
haskell-diagrams-solve,76
haskell-unexceptionalio,76
haskell-th-lift-instances,76
haskell-storable-complex,76
haskell-hspec-discover,76
haskell-text-postgresql,76
haskell-hsopenssl-x509-system,76
haskell-regex-applicative-text,76
haskell-reform-happstack,76
haskell-th-reify-compat,76
haskell-binary-parsers,76
haskell-vector-binary-instances,76
haskell-th-data-compat,76
highlighting-kate,76
haskell-time-locale-compat,76
haskell-flexible-defaults,76
haskell-xml-html-qq,76
haskell-web-routes-happstack,76
haskell-data-default-instances-base,76
haskell-web-routes-hsp,76
haskell-geniplate-mirror,76
haskell-base-unicode-symbols,76
libjaylink,76
zita-resampler,76
zzuf,76
jocaml,76
libx11-xcb-perl,76
maradns,76
mate-calc,76
minimap,76
mapcode,76
msgpack-c,76
metastore,76
mini-httpd,76
libffi-platypus-perl,76
libapp-stacktrace-perl,76
libauthen-libwrap-perl,76
libapache-ssllookup-perl,76
libasync-interrupt-perl,76
libaudio-scan-perl,76
axmail,76
aha,76
libopendbx,76
libwww-form-urlencoded-xs-perl,76
imgvtopgm,76
injeqt,76
libperlio-layers-perl,76
libproc-wait3-perl,76
libpoe-filter-ssl-perl,76
libposix-2008-perl,76
extractpdfmark,76
edge-addition-planarity-suite,76
enemylines3,76
endless-sky,76
eegdev,76
qtwebchannel-opensource-src,76
qterminal,76
vdr-plugin-satip,76
vlc-plugin-pipewire,76
libsdl-console,76
libsys-meminfo-perl,76
libstorj,76
libsession-token-perl,76
libemail-address-xs-perl,76
kafkacat,76
kproperty,76
thin-provisioning-tools,76
transrate-tools,76
thinkfan,76
tini,76
tilde,76
tdom,76
toppred,76
redsocks,76
regexxer,76
rakarrack,76
rust-pulldown-cmark,76
rocs,76
ruby-rdiscount,76
rox,76
rampler,76
libdmapsharing,76
libdigest-elf-perl,76
nfstrace,76
netdiag,76
nabi,76
nedit,76
nsf,76
network-manager-fortisslvpn,76
libmongo-client,76
lft,76
lxqt-globalkeys,76
lives,76
linpac,76
lightdm-gtk-greeter,76
libtime-moment-perl,76
libterm-termkey-perl,76
libtext-xslate-perl,76
progress,74
pgmodeler,74
pugixml,74
pdlzip,74
pp-popularity-contest,74
polybar,74
python-ciso8601,74
corosync-qdevice,74
coda,74
clustalo,74
chasquid,74
clzip,74
flexbar,74
freeipa,74
dlib,74
dwgsim,74
smalt,74
serf,74
osmo-trx,74
wuzz,74
wavemon,74
gnome-remote-desktop,74
gtetrinet,74
gnome-games-app,74
girara,74
gst-omx,74
gssproxy,74
babeld,74
haskell-skylighting-core,74
haskell-fold-debounce,74
haskell-crypto-numbers,74
morty,74
amazon-ecr-credential-helper,74
apertium,74
argus,74
itcl4,74
itk3,74
irtt,74
libpdl-vectorvalued-perl,74
volume-key,74
ulfius,74
libsamplerate,74
ksnip,74
tcl-fitstcl,74
tweak,74
traverso,74
tideways,74
ruby-libvirt,74
r-cran-vctrs,74
libdkim,74
nethogs,74
lsmbox,74
lunzip,74
libtickit-perl,74
rmlui,74
python-pylibacl,72
python3.9,72
python-zstd,72
prometheus-elasticsearch-exporter,72
python-cython-blis,72
pgcopydb,72
pd-flext,72
prometheus-blackbox-exporter,72
plasma-systemmonitor,72
prometheus-apache-exporter,72
probabel,72
pytaglib,72
prometheus-node-exporter,72
prometheus-postgres-exporter,72
python-llfuse,72
procmail,72
prometheus-ipmi-exporter,72
phoc,72
prometheus-snmp-exporter,72
prometheus-pushgateway,72
prometheus-haproxy-exporter,72
python-jpype,72
prometheus-frr-exporter,72
libubootenv,72
xwayland,72
xgboost,72
xfireworks,72
libitpp,72
libibverbs,72
libvistaio,72
libzbd,72
cackey,72
colord-kde,72
chewing-editor,72
cypari2,72
crystal-facet-uml,72
crash,72
chiaki,72
libloc,72
feel++,72
fstl,72
fraqtive,72
ffuf,72
foot,72
fever,72
flare-engine,72
finit,72
fcitx5-rime,72
fcitx5-qt,72
librnd,72
dia,72
dsmidiwifi,72
dvisvgm,72
dd-opentracing-cpp,72
selint,72
shellinabox,72
seatd,72
skanlite,72
sbcl,72
obs-move-transition,72
odr-dabmux,72
obs-source-clone,72
openarena,72
openlayer,72
wxedid,72
wfview,72
wl-clipboard,72
wicd-kde,72
waypipe,72
gfsecret,72
granite,72
go-gir-generator,72
globus-gsi-callback,72
golang-gogottrpc,72
gtk-theme-config,72
golang-github-micromdm-scep,72
google-guest-agent,72
growlight,72
biblesync,72
bs2b-ladspa,72
bossa,72
binutils64,72
beads,72
haskell-language-python,72
haskell-genvalidity-containers,72
haskell-src-meta,72
haskell-binary-instances,72
haskell-genvalidity-hspec,72
haskell-hsyaml-aeson,72
harp,72
hcxdumptool,72
haskell-happstack-jmacro,72
haskell-rio-prettyprint,72
hevea,72
haskell-validity-containers,72
haskell-hslua-objectorientation,72
haskell-hi-file-parser,72
hackage-tracker,72
haskell-alut,72
zoneminder,72
jsquery,72
msxpertsuite,72
minisign,72
mariadb-connector-c,72
mandelbulber2,72
mocassin,72
mrc,72
morbig,72
mptcpd,72
akira,72
adns,72
artikulate,72
aggdraw,72
idevicerestore,72
insighttoolkit5,72
imath,72
integrit,72
libpappsomspp,72
elpi,72
exadrums,72
etcd,72
qupzilla,72
quorum,72
qt6-languageserver,72
qsopt-ex,72
ustreamer,72
unison-2.52,72
utf8-locale,72
ktechlab,72
ktexteditor,72
knewstuff,72
kcm-fcitx5,72
texinfo,72
toxic,72
rnp,72
rust-dfrs,72
rust-rusty-tags,72
ruby2.7,72
rust-tre-command,72
rust-sequoia-octopus-librnp,72
rust-condure,72
rust-bkt,72
ros-collada-urdf,72
r-cran-cmprsk,72
rust-sha1collisiondetection,72
rust-cargo-lock,72
rust-kmon,72
rauc,72
rust-git-absorb,72
nvram-wakeup,72
nuspell,72
neovim-qt,72
liquid-dsp,72
lua-unbound,72
libyang2,72
zlib,72
python-igraph,70
postbooks-updater,70
libzorpll,70
libccd,70
libccss,70
fenics-basix,70
dnshistory,70
spooles,70
brightside,70
marisa,70
macopix,70
aptly,70
virt-v2v,70
libev,70
kf5-messagelib,70
ttylog,70
tetzle,70
theseus,70
nas,70
looktxt,70
paho,70
pconsole,68
pv,68
postbooks,68
xsensors,68
xvier,68
xtrkcad,68
xsol,68
libbio-db-hts-perl,68
cwdaemon,68
chron,68
cdcover,68
colmap,68
cronie,68
freewheeling,68
fitsverify,68
deng,68
dmg2img,68
desktopnova,68
sdparm,68
sigrok-cli,68
searchmonkey,68
optipng,68
openrpt,68
gv,68
gemdropx,68
bar,68
buildtorrent,68
boxes,68
beep,68
bugsquish,68
hp2xx,68
harminv,68
hdevtools,68
healpix-cxx,68
moonshot-ui,68
mcpl,68
libapache2-mod-python,68
libaudio-flac-header-perl,68
as31,68
libopencsd,68
iptstate,68
intel2gas,68
libpng,68
ezquake,68
eztrace,68
elastix,68
vprerex,68
vectoroids,68
kimagemapeditor,68
kradio4,68
kelbt,68
tomboy-ng,68
trayer,68
tanidvr,68
r-cran-filehash,68
root-tail,68
ricochet-im,68
netkit-bootparamd,68
lxrandr,68
lbcd,68
libressl,68
python-drizzle,66
pchar,66
php-geoip,66
postgresql-unit,66
postgresql-plproxy,66
pkcs11-data,66
pcb2gcode,66
pd-iemambi,66
powerdebug,66
pal,66
picprog,66
pdfcube,66
pngmeta,66
pdfchain,66
proda,66
patch,66
pecomato,66
libucimf,66
xfce4-mpc-plugin,66
xfce4-timer-plugin,66
xchain,66
xvidcore,66
xdemineur,66
xfstt,66
xprobe,66
xdu,66
xkeycaps,66
xss-lock,66
xplanet,66
xbubble,66
xbae,66
xfce4-mount-plugin,66
xmhtml,66
yaml-cpp,66
libvorbis,66
libzdb,66
libcgicc,66
cccc,66
clearcut,66
conspy,66
catcodec,66
clippoly,66
calendar,66
clxclient,66
chasen,66
liblscp,66
freesweep,66
fakechroot,66
fdupes,66
fcitx-sunpinyin,66
flip,66
fcgiwrap,66
f-irc,66
fastdnaml,66
figlet,66
fzf,66
fcitx-hangul,66
ffe,66
fcitx-cloudpinyin,66
libnih,66
dopewars,66
dsh,66
dtach,66
dialign,66
dimbl,66
dav-text,66
dnsproxy,66
drawtiming,66
dmidecode,66
desktop-file-utils,66
dossizola,66
discover,66
darksnow,66
dadadodo,66
slurm,66
spew,66
spinner,66
silan,66
stella,66
sucrack,66
schedtool,66
slgdbm,66
slgsl,66
sylph-searcher,66
ssh-agent-filter,66
soapyuhd,66
smstools,66
shed,66
sylfilter,66
samhain,66
supercat,66
stdsyslog,66
sigma-align,66
steghide,66
sibsim4,66
omega-rpg,66
wmweather,66
wmbutton,66
webdruid,66
gxneur,66
gecode,66
gvidm,66
gnubik,66
gnome-nettool,66
gnusim8085,66
geekcode,66
gprolog,66
gnome-paint,66
globus-xio-gridftp-driver,66
grsync,66
gmpc,66
gsmartcontrol,66
gnomad2,66
gtkhash,66
game-music-emu,66
gitg,66
gpp,66
gnome-klotski,66
libgtop2,66
barrage,66
brightd,66
bbpager,66
btag,66
beav,66
batmand,66
bist,66
bindfs,66
bbmail,66
hidapi,66
haskell-maths,66
hddtemp,66
haskell-bindings-nettle,66
htp,66
haskell-persistent-template,66
haskell-gi-dbusmenugtk3,66
zita-rev1,66
z80dasm,66
zita-bls1,66
zita-at1,66
zita-mu1,66
java2html,66
jaaa,66
mgt,66
maq,66
mklibs,66
mangler,66
mialmpick,66
mtx,66
mpeg2dec,66
munin-c,66
mpi4py-fft,66
moon-lander,66
mscgen,66
mcrypt,66
mysqltcl,66
minica,66
libalog,66
libapache2-mod-auth-pubtkt,66
libapache-mod-auth-kerb,66
aragorn,66
alex4,66
aliki,66
altermime,66
air-quality-sensor,66
acorn-fdisk,66
libofa,66
libwfut,66
input-pad,66
ibus-libzhuyin,66
ink,66
iptraf-ng,66
ijs,66
icmpush,66
imapfilter,66
libpcl1,66
ext4magic,66
eboard,66
elvis-tiny,66
extundelete,66
ebview,66
libkkc,66
qconf,66
quadrapassel,66
qrencode,66
quesoglc,66
qwo,66
quitcount,66
vino,66
vinagre,66
varmon,66
vdr-plugin-fritzbox,66
vera++,66
vdr-plugin-xine,66
unalz,66
udevil,66
uchardet,66
unmass,66
uanytun,66
libskk,66
libserialport,66
libsoxr,66
libspectrum,66
3dchess,66
libquantum,66
kakasi,66
kosd,66
kmflcomp,66
tina,66
tnef,66
tmispell-voikko,66
tmux,66
tecnoballz,66
tomatoes,66
tilp2,66
tudu,66
tclcl,66
twolame,66
tcptrack,66
telepathy-mission-control-5,66
tdfsb,66
rust-alacritty,66
ray,66
r-cran-mcmcpack,66
ripperx,66
rdesktop,66
rep-gtk,66
r-cran-xslt,66
redshift,66
redland,66
robotfindskitten,66
libdiscid,66
libdbi,66
libdbd-sqlite2-perl,66
libdca,66
nettoe,66
nted,66
notification-daemon,66
nodm,66
nautilus-sendto,66
nfacct,66
netkit-ftp,66
lxtask,66
lv2-c++-tools,66
lsscsi,66
lxi-tools,66
lunar,66
lierolibre,66
libtifiles,66
libtrace3,66
libticonv,66
ginkgo,66
plasma-widget-yawp,64
poppassd,64
pgtop,64
proxy-suite,64
python-pairix,64
pixz,64
pt-websocket,64
pdsh,64
pfstmo,64
par,64
python-demgengeo,64
python-py2bit,64
xawtv,64
xmix,64
xbindkeys,64
xfce4-appfinder,64
xf86-input-wacom,64
libio-aio-perl,64
convlit,64
clips,64
clif,64
cpipe,64
chase,64
connect-proxy,64
cook,64
cksfv,64
fluxbox,64
fpart,64
fullquottel,64
libnet-arp-perl,64
dkopp,64
dlume,64
dbview,64
diagnostics,64
dia2code,64
dub,64
dvblast,64
slexpat,64
see,64
sispmctl,64
strace,64
ssmtp,64
slsqlite,64
sarg,64
scute,64
slwildcard,64
slpvm,64
sks-ecc,64
sxid,64
openscap,64
wmbubble,64
wizznic,64
wmnut,64
wmdrawer,64
wmifinfo,64
wmtv,64
wmcalclock,64
genparse,64
gmtp,64
grepcidr,64
gobby,64
gopchop,64
globus-gridftp-server,64
gkermit,64
ggobi,64
galculator,64
gpicview,64
gmanedit,64
gentoo,64
gtkpool,64
gip,64
gxmessage,64
bluez-alsa,64
blktool,64
blobwars,64
bbe,64
beanstalkd,64
haskell-curve25519,64
haskell-network-run,64
herculesstudio,64
japa,64
jaula,64
jumpnbump,64
jcal,64
mp3rename,64
matrix-synapse,64
microdc2,64
maxflow,64
mupen64plus-ui-console,64
memtester,64
malaga,64
mysql-proxy,64
aspell,64
at,64
apwal,64
alarm-clock-applet,64
abpoa,64
autodir,64
arptables,64
amiga-fdisk,64
iec16022,64
ifile,64
idesk,64
isatapd,64
libheimdal-kadm5-perl,64
ethstatus,64
ebook2cw,64
easyh10,64
qtox,64
qtquick1-opensource-src,64
qtkeychain,64
viewnior,64
veusz,64
vtprint,64
kactivities,64
kyotocabinet,64
tiled-qt,64
tolua++,64
tabble,64
